"model_instance","model","dataset","prompt_mode","engine","seed","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","energy_reduction_vs_no_cache_pct","idle_adjusted_energy_reduction_vs_no_cache_pct","hit_rate","reuse_successes","reused_prefix_tokens_total","wasted_compute_ratio","source_json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv_plus","123","1.0632881887786","1.10166433842623","7.22082847170915","16.1587306607107","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv","456","1.08495518279358","0.982727399185351","-2.55328593402652","0.753651261090696","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv_plus","456","1.14798498045315","1.10995256594334","9.05156960583756","15.2123701851086","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv","789","0.996644433308137","0.945864702083886","7.70039472391357","4.93196889699274","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv_plus","789","1.20050155395422","1.01301237639774","15.6351880790779","18.9619340542896","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv","999","1.00953649964583","1.04911246769258","3.91723860912099","-5.25059126258911","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\oasst1\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","semantic","shadow_kv_plus","999","1.13156675998948","1.10757549338855","13.6778416257392","10.8279200959352","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\oasst1\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_oasst1_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv","42","0.998359217362926","0.997633667296245","0.301203824694214","0.74407937665781","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_42\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv_plus","42","1.10845917512698","1.09120458805188","10.9485669103854","10.8466711877002","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_42\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv","123","0.965607561894139","1.00271435023463","5.36263722468284","5.06663445267529","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv_plus","123","1.02791102051286","1.05576640553555","15.3818097604838","17.1240553180654","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv","456","0.931849361918523","0.993605124710966","4.24157249287844","-0.273909525271127","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv_plus","456","1.00623925147713","1.09308815224129","16.4614556132869","19.9618856324111","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv","789","0.946986008433314","1.01575041996548","-7.68577587423197","6.32505041617979","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv_plus","789","1.11710840291585","1.1290447145581","13.7500623025647","13.3203008795613","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv","999","1.01774110148629","0.991261230048109","-8.78424259787732","3.16337372915671","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\samsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","semantic","shadow_kv_plus","999","1.20328873076945","1.18384807701362","9.85985110168358","8.53308885791325","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\samsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_samsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv","42","0.997752748091714","0.996919721682398","-0.484481556304681","0.051035286767457","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_42\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv_plus","42","1.08717865447628","1.09731642545557","9.44101714886072","10.7627244838056","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_42\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv","123","1.02655666275062","0.976081992853258","-1.05535035551611","11.353706747827","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv_plus","123","1.01050115028482","1.15446856060723","9.82457977705118","20.7903091163232","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv","456","1.03715900562573","1.06714822848426","-5.77266210368297","3.4765187083683","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv_plus","456","1.06234857634995","1.14145773092476","2.25293738451393","10.9250468726374","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv","789","0.987754429367844","0.967229152361822","-1.04791946872426","-6.15014200139082","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv_plus","789","1.0660281450551","1.10269329745793","4.36411151148707","8.38457728470996","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv","999","1.02009240731462","0.999028571741718","-5.85866437009544","-3.44121526352691","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\ultrachat\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","semantic","shadow_kv_plus","999","1.1471684826444","1.14830989777298","9.70149690683227","15.1264563153848","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\ultrachat\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_ultrachat_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv","42","0.998650833546863","0.998174918461644","0.442507487127387","1.6612135712643","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_42\xsum\shadow_kv\benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv_plus","42","1.07746383615146","1.00235249212409","8.16937139189189","9.66944128709647","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_42\xsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv","123","0.986489554533285","0.997378226626864","-3.8868542612918","0.166782974795629","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\xsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv_plus","123","1.13020338844924","0.97884824253014","2.59120881585523","8.22462794910596","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_123\xsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv","456","1.03136579298439","1.00109379203568","0.0771236349980278","-4.59800032691523","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\xsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv_plus","456","1.09030031399395","1.02410953092963","6.91912342889148","5.1445911311327","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_456\xsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv","789","0.977722424715024","0.983819447038905","-4.22459591054036","-3.69656911419427","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\xsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv_plus","789","1.01984174083688","1.02670159841982","9.44091258225971","2.77641011261105","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_789\xsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv","999","1.020764394134","1.07735313912581","4.59638290867467","2.44007176683223","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\xsum\shadow_kv\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","semantic","shadow_kv_plus","999","1.08458379928402","1.1321359524305","8.60427075604318","14.7754538994847","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-32B-Instruct\semantic\seed_999\xsum\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-32B-Instruct_public_dataset_xsum_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv","42","1.00081032784284","0.996948191334374","4.6119410705301","5.74749052879882","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_42\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv_plus","42","0.998479065314872","0.989873282034146","9.37840036490002","12.1524264947626","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_42\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv","123","1.02832446365907","0.999137818814895","-0.162666330204887","8.41037792321342","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_123\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv_plus","123","1.01635351412002","0.981120045188016","6.21934841264449","16.6286813296535","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_123\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv","456","0.982176816434135","0.967640484915167","4.54431138917705","7.28647073033153","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_456\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv_plus","456","0.958824204087147","0.965361400985478","15.4236483583185","13.6311279376538","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_456\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv","789","1.05878664003589","0.964297617673246","2.00173738292047","6.65141146250423","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_789\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv_plus","789","1.03772161642659","0.891432604899198","2.79119883269467","8.28781104586971","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_789\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv","999","1.00734879835325","1.00500157716882","3.99823662171521","5.89936377508789","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_999\ag_news\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","semantic","shadow_kv_plus","999","0.990515843636282","0.966373108639052","7.39459020295699","8.64769004400386","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_999\ag_news\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv","42","0.998561798487126","1.00149069378331","2.31292660459883","3.27931879716356","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_42\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv_plus","42","0.994859151226137","0.999507351981459","10.0603201289794","14.0136412590059","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_42\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv","123","0.984731111681291","0.976794667051592","6.89717675689922","3.73277683471147","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_123\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv_plus","123","1.0619486234654","0.953411526335831","11.9123599481497","16.4467914508558","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_123\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv","456","1.05391603900977","0.965827796482949","0.250356816084227","-3.50354553656902","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_456\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv_plus","456","0.995939872200276","0.975450469721286","7.57155258851132","6.8980656006455","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_456\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv","789","0.936662395418769","1.04205787335419","2.97657077331455","3.60637745806706","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_789\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv_plus","789","0.934438168651425","0.954181499369418","12.2919399373144","14.3462590265963","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_789\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv","999","0.95353649905736","1.00278845931618","3.33535947844793","-2.07794839358106","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_999\alpaca_eval\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","semantic","shadow_kv_plus","999","0.995108024007966","1.01766470670355","6.03100365858258","8.07296389253331","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_999\alpaca_eval\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv","42","0.996525682812663","0.996744659833726","-1.27654500672293","-2.5777327821796","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_42\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv_plus","42","0.988218696426833","0.985295177716831","7.68144168930228","9.70556534870352","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_42\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv","123","0.997837785435214","0.988466817814157","7.01561299087965","0.702234915941091","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_123\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv_plus","123","0.923263766017194","0.933759459871965","9.96945601353517","6.02559644575872","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_123\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv","456","1.0389186071961","0.937641289829326","-0.940441205102423","-3.66483549405954","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_456\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv_plus","456","0.990695982660583","0.935517492711726","5.13420949289078","16.2134456010066","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_456\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv","789","1.05765918303666","0.991331012421099","-3.20142646889502","-6.56540692567385","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_789\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv_plus","789","1.02489350798021","0.987602876744466","8.63323429732828","9.29369948097645","0.9921875","127","16256","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_789\banking77\shadow_kv_plus\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","semantic","shadow_kv","999","0.981666871696055","0.997854627213705","-3.22926340548241","-6.65437533910634","0.0","0","0","0.0","raw_results\Qwen_Qwen2_5-3B-Instruct\semantic\seed_999\banking77\shadow_kv\benchmark_hf_Qwen_Qwen2_5-3B-Instruct_public_dataset_banking77_semantic_cuda.json"
