dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
cnn_dailymail,-0.21756141012590255,frequency_speculative,152.2200390625,135.68286899042366,229.8495906173912,251.0631516946887,,0.0,-0.049254646437745145,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/frequency_speculative/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.0014229305962477,1.0032413383058274,0.0
cnn_dailymail,12.016078496987959,greedy_prefix_cache,133.6384140625,119.60877612536287,203.06382876412954,222.54008410018287,,0.9921875,11.803391323043193,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/greedy_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.1335187169142724,1.1318272540603012,0.0
cnn_dailymail,-0.063008352027097,native_prefix_cache,151.9852890625,131.94173030923469,229.83863987542463,249.8955492497771,,0.0,2.70937022173431,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/native_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.0014706437402094,1.0079288449179258,0.0
cnn_dailymail,11.96993066560943,reactive_prefix_cache,133.7085078125,119.12854054026458,202.93989292122205,222.99246384354774,,0.9921875,12.157505388446472,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.1342109593098408,1.1295311418334575,0.0
cnn_dailymail,-0.43355918441372576,shadow_kv,152.5481171875,135.82062257284076,230.38718630323274,250.9381269395817,,0.0,-0.15083079490996454,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,0.9990861658836356,1.0037411826466003,0.0
cnn_dailymail,65.54342749078573,shadow_kv_plus,52.3359453125,44.64125897462428,85.67168832087191,86.02155920816585,127,0.9921875,67.0826190504198,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,2.6867294802259485,2.9280675056811605,0.0
cnn_dailymail,65.60221814088122,shadow_kv_plus_best_latency,52.2466484375,44.76498640601123,85.7655818050489,86.05608930301969,127,0.9921875,66.9913854453104,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus_best_latency/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,2.683788132582405,2.9268926155655572,0.0
cnn_dailymail,65.88024185125842,shadow_kv_plus_lite,51.824359375,44.683999870551276,85.19602793728609,85.7381448004162,0,0.9921875,67.05110295106078,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,0,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus_lite/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,2.70172983653477,2.937746470859442,0.0
cnn_dailymail,65.79093458462604,shadow_kv_plus_raw_observer,51.9600078125,44.1719777659548,85.232681577736,85.783695588907,127,0.9921875,67.42865562450103,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus_raw_observer/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,2.7005679789915362,2.9361865396019335,0.0
cnn_dailymail,11.81097473817714,strict_reactive_prefix_cache,133.9499453125,120.56286335426736,203.1677928046065,222.85921535512898,,0.9921875,11.099870555610737,google/gemma-4-31B-it,151.8895859375,135.61607177375873,230.17665063241566,251.87693230545847,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/cnn_dailymail/strict_reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.1329386781978013,1.1302064933868199,0.0
