model,dataset,mode,arm,requests,prompt_tokens,cache_evidence_tokens,mean_latency_ms,p95_latency_ms,throughput_rps,gpu_energy_j,idle_adjusted_gpu_energy_j,gpu_joules_per_request,energy_source,energy_error,reuse_failures,idle_stable,admission_enabled,admission_plans,admission_allows,admission_bypasses,admission_reset_failures,admission_mode,source_file
google/gemma-4-12B-it,ag_news,rag,lmcache,256,43476,0.0,25.57474581249153,27.005740001186496,39.09922932777232,3826.806,3258.7290942492323,14.9484609375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/ag_news/rag/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_ag_news_rag.json
google/gemma-4-12B-it,ag_news,rag,lmcache_shadowkv_plus,256,43476,0.0,25.80737601550709,27.849834003063734,38.74728409788284,3819.752,3244.0453880376544,14.92090625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/ag_news/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_ag_news_rag.json
google/gemma-4-12B-it,ag_news,rag,sglang_radix_attention,256,46804,30393.0,43.65173311776971,45.173645252361894,22.907858030203105,4924.367,3886.594666598816,19.23580859375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_ag_news_rag.json
google/gemma-4-12B-it,ag_news,rag,sglang_radix_attention_shadowkv_plus,256,46804,30393.0,43.69839133988762,45.44985300162807,22.883467006637492,4877.073,3915.956727863406,19.05106640625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/ag_news/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_ag_news_rag.json
google/gemma-4-12B-it,ag_news,rag,vllm_apc,256,43476,17472.0,22.102630015581326,24.492711512721144,45.24140197979684,2969.272,2483.817363622233,11.59871875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_ag_news_rag.json
google/gemma-4-12B-it,ag_news,rag,vllm_apc_shadowkv_plus,256,43476,17472.0,24.9467335156055,27.595075249337242,40.08367168968843,3095.99,2491.8138572813914,12.0937109375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/ag_news/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_ag_news_rag.json
google/gemma-4-12B-it,ag_news,templated,lmcache,256,40916,0.0,25.393438543005686,26.764026009914232,39.37851100051329,3762.515,3178.349859764851,14.69732421875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_ag_news_templated.json
google/gemma-4-12B-it,ag_news,templated,lmcache_shadowkv_plus,256,40916,0.0,26.09290025790756,28.240824498425354,38.32305027739823,3771.006,3174.0350887167565,14.7304921875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/ag_news/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_ag_news_templated.json
google/gemma-4-12B-it,ag_news,templated,sglang_radix_attention,256,44244,27843.0,43.97446991436027,46.44480750357616,22.73944309967934,4912.814,3887.8100709737673,19.1906796875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_ag_news_templated.json
google/gemma-4-12B-it,ag_news,templated,sglang_radix_attention_shadowkv_plus,256,44244,27843.0,41.05943943369539,43.19855350331636,24.3540317358011,4786.091,3860.1041329825493,18.69566796875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/ag_news/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_ag_news_templated.json
google/gemma-4-12B-it,ag_news,templated,vllm_apc,256,40916,17408.0,21.749921300397546,24.312202254805015,45.97514160726726,2916.271,2415.9134401720817,11.39168359375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_ag_news_templated.json
google/gemma-4-12B-it,ag_news,templated,vllm_apc_shadowkv_plus,256,40916,17408.0,26.308761394517433,29.371483497016015,38.00800030042167,3050.535,2427.47163540322,11.91615234375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/ag_news/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_ag_news_templated.json
google/gemma-4-12B-it,daily_dialog,rag,lmcache,256,53705,256.0,27.618098039170036,34.982482244231505,36.20645318041218,4012.485,3392.2884190227824,15.67376953125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/daily_dialog/rag/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-12B-it,daily_dialog,rag,lmcache_shadowkv_plus,256,53705,256.0,28.092772527230636,35.37243149730784,35.595083257755256,4019.907,3384.781088885052,15.70276171875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/daily_dialog/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-12B-it,daily_dialog,rag,sglang_radix_attention,256,57033,37462.0,45.062291637009366,49.64256899620523,22.19070372746265,5063.987,3980.4950453456613,19.78119921875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/daily_dialog/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-12B-it,daily_dialog,rag,sglang_radix_attention_shadowkv_plus,256,57033,37462.0,41.88612710584039,46.280144506454235,23.873621581441036,4922.341,4002.5788091234735,19.22789453125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/daily_dialog/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-12B-it,daily_dialog,rag,vllm_apc,256,53705,33472.0,22.52102262838207,27.049702999647707,44.40058643943125,2808.017,2301.8015674233575,10.96881640625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/daily_dialog/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-12B-it,daily_dialog,rag,vllm_apc_shadowkv_plus,256,53705,33472.0,24.22209717582291,28.433216248231474,41.28273974039466,2841.458,2286.719242412946,11.0994453125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/daily_dialog/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_daily_dialog_rag.json
google/gemma-4-12B-it,daily_dialog,templated,lmcache,256,50377,256.0,27.248996652701862,33.609832244110294,36.69685351504035,3973.683,3394.4298421846734,15.52219921875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/daily_dialog/templated/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-12B-it,daily_dialog,templated,lmcache_shadowkv_plus,256,50377,256.0,27.546809226436153,34.75609374982014,36.30058535613955,3974.182,3352.100383029414,15.5241484375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/daily_dialog/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-12B-it,daily_dialog,templated,sglang_radix_attention,256,53705,34147.0,44.920389640367375,49.326198000926524,22.260784236734985,5012.045,3964.4456914345933,19.57830078125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/daily_dialog/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-12B-it,daily_dialog,templated,sglang_radix_attention_shadowkv_plus,256,53705,34147.0,41.84216863296797,46.12998949596658,23.89856854899739,4906.751,3958.7603146634983,19.16699609375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/daily_dialog/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-12B-it,daily_dialog,templated,vllm_apc,256,50377,33216.0,21.888388504237355,25.534712258377112,45.68368157963079,2687.362,2188.7154413351313,10.4975078125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/daily_dialog/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-12B-it,daily_dialog,templated,vllm_apc_shadowkv_plus,256,50377,33216.0,23.07634057055452,27.276818997052033,43.33222473701752,2733.952,2216.7117584728403,10.6795,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/daily_dialog/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_daily_dialog_templated.json
google/gemma-4-12B-it,dolly,rag,lmcache,256,49032,768.0,27.879371531469133,35.558909254177706,35.86726228493917,4065.634,3421.2280850803872,15.8813828125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/dolly/rag/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_dolly_rag.json
google/gemma-4-12B-it,dolly,rag,lmcache_shadowkv_plus,256,49032,768.0,28.702348175755787,38.24424549929972,34.83903091804548,4084.747,3433.641468826662,15.95604296875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/dolly/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_dolly_rag.json
google/gemma-4-12B-it,dolly,rag,sglang_radix_attention,256,52360,33159.0,45.00582630527106,51.51784025292727,22.218421379371968,5107.98,3995.3180250827327,19.953046875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/dolly/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_rag.json
google/gemma-4-12B-it,dolly,rag,sglang_radix_attention_shadowkv_plus,256,52360,33159.0,45.19884337867097,51.70582574646687,22.123728361064263,5073.74,3947.7783779136953,19.819296875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/dolly/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_dolly_rag.json
google/gemma-4-12B-it,dolly,rag,vllm_apc,256,49032,20224.0,23.469095859184108,32.30819474993041,42.60690072432083,3137.394,2607.370226180994,12.2554453125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/dolly/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_dolly_rag.json
google/gemma-4-12B-it,dolly,rag,vllm_apc_shadowkv_plus,256,49032,20224.0,26.214767008070794,35.84071700424829,38.14474976471354,3255.125,2619.7108684031655,12.71533203125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/dolly/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_dolly_rag.json
google/gemma-4-12B-it,dolly,templated,lmcache,256,44936,768.0,26.047856179559403,35.66548399976455,38.38901332157775,3672.835,3079.196329373757,14.34701171875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/dolly/templated/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_dolly_templated.json
google/gemma-4-12B-it,dolly,templated,lmcache_shadowkv_plus,256,44936,768.0,26.82962464447769,35.765946999163134,37.27088206783533,3691.119,3085.8408970446385,14.41843359375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/dolly/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_dolly_templated.json
google/gemma-4-12B-it,dolly,templated,sglang_radix_attention,256,48264,29079.0,44.58859220727618,51.25070849680924,22.426328654501237,5055.227,3986.992854414076,19.74698046875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/dolly/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_dolly_templated.json
google/gemma-4-12B-it,dolly,templated,sglang_radix_attention_shadowkv_plus,256,48264,29079.0,44.62338795718779,51.06601374427555,22.409182526140132,5042.933,3962.8988971891768,19.69895703125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/dolly/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_dolly_templated.json
google/gemma-4-12B-it,dolly,templated,vllm_apc,256,44936,17408.0,23.526704632445217,31.883606756309746,42.50244446088811,3055.088,2549.5461196314964,11.9339375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/dolly/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_dolly_templated.json
google/gemma-4-12B-it,dolly,templated,vllm_apc_shadowkv_plus,256,44936,17408.0,26.486832851389863,35.426872003881726,37.75274411078871,3174.319,2531.2225005025784,12.39968359375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/dolly/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_dolly_templated.json
google/gemma-4-12B-it,samsum,rag,lmcache,256,68182,2048.0,31.236323867346982,43.93457624610164,32.01275470979566,4585.639,3894.0584628135143,17.91265234375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/samsum/rag/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_samsum_rag.json
google/gemma-4-12B-it,samsum,rag,lmcache_shadowkv_plus,256,68182,2048.0,31.71355288654354,44.66154624969931,31.531245294167565,4574.707,3866.2674261649845,17.86994921875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/samsum/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_samsum_rag.json
google/gemma-4-12B-it,samsum,rag,sglang_radix_attention,256,71510,37091.0,47.94745487095042,57.92955150536727,20.85537242804614,5745.745,4650.068982196946,22.44431640625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/samsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_samsum_rag.json
google/gemma-4-12B-it,samsum,rag,sglang_radix_attention_shadowkv_plus,256,71510,37091.0,44.526631328437816,53.8380962498195,22.45781473068488,5582.538,4596.293940788787,21.8067890625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/samsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_samsum_rag.json
google/gemma-4-12B-it,samsum,rag,vllm_apc,256,68182,34688.0,24.675985281760404,33.81115150114056,40.523037377776404,3326.51,2762.979209564647,12.9941796875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/samsum/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_samsum_rag.json
google/gemma-4-12B-it,samsum,rag,vllm_apc_shadowkv_plus,256,68182,34688.0,27.9690893126201,37.92765825346578,35.75199576524716,3476.423,2806.8147724160067,13.57977734375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/samsum/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_samsum_rag.json
google/gemma-4-12B-it,samsum,templated,lmcache,256,64854,1536.0,30.36932320651431,43.69504325222806,32.926826421521106,4490.654,3834.6372870410933,17.5416171875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/samsum/templated/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_samsum_templated.json
google/gemma-4-12B-it,samsum,templated,lmcache_shadowkv_plus,256,64854,1536.0,30.84628690632485,44.272740746237105,32.41782670244254,4522.519,3837.8577351327217,17.66608984375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/samsum/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_samsum_templated.json
google/gemma-4-12B-it,samsum,templated,sglang_radix_attention,256,68182,33776.0,48.13277782881187,58.75418674986577,20.775008578776387,5746.362,4626.0175907238545,22.4467265625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/samsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_samsum_templated.json
google/gemma-4-12B-it,samsum,templated,sglang_radix_attention_shadowkv_plus,256,68182,33776.0,44.507476113324174,53.867360002186615,22.46754051297216,5561.79,4557.243057254157,21.7257421875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/samsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_samsum_templated.json
google/gemma-4-12B-it,samsum,templated,vllm_apc,256,64854,34368.0,23.71304386298334,32.64946025592508,42.169130226783544,3196.622,2655.0517314429744,12.4868046875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/samsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_samsum_templated.json
google/gemma-4-12B-it,samsum,templated,vllm_apc_shadowkv_plus,256,64854,34368.0,27.112408101572782,36.940916994353756,36.881929686883154,3329.833,2742.0748705742963,13.00716015625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/samsum/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_samsum_templated.json
google/gemma-4-12B-it,xsum,rag,lmcache,256,105097,3840.0,41.00142391502004,46.972633244877215,24.38856763222468,6109.773,5205.0999384653915,23.86630078125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/xsum/rag/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_xsum_rag.json
google/gemma-4-12B-it,xsum,rag,lmcache_shadowkv_plus,256,105097,3840.0,41.971298527556655,48.318167000616086,23.82513614513445,6154.617,5210.686055884796,24.04147265625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/xsum/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_xsum_rag.json
google/gemma-4-12B-it,xsum,rag,sglang_radix_attention,256,108425,33116.0,57.43781036710516,68.6710712434433,17.40950752192459,7601.347,6207.348744420704,29.69276171875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/xsum/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_xsum_rag.json
google/gemma-4-12B-it,xsum,rag,sglang_radix_attention_shadowkv_plus,256,108425,33116.0,57.39679439079737,68.99231125134975,17.422135562591254,7581.622,6153.200569993822,29.6157109375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/xsum/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_xsum_rag.json
google/gemma-4-12B-it,xsum,rag,vllm_apc,256,105097,22784.0,36.207657425563866,45.085651752742706,27.617329150471043,5420.765,4615.151703102321,21.17486328125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/xsum/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_xsum_rag.json
google/gemma-4-12B-it,xsum,rag,vllm_apc_shadowkv_plus,256,105097,22784.0,40.290643347674404,49.25869725229859,24.81885856222543,5643.785,4652.577655338899,22.04603515625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/xsum/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_xsum_rag.json
google/gemma-4-12B-it,xsum,templated,lmcache,256,101769,3840.0,40.48216505839264,47.14039175087237,24.701292683081224,6093.918,5164.142203167413,23.8043671875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/xsum/templated/lmcache/benchmark_lmcache_google_gemma-4-12B-it_public_dataset_xsum_templated.json
google/gemma-4-12B-it,xsum,templated,lmcache_shadowkv_plus,256,101769,3840.0,41.67049288307112,49.740903752535814,23.997177897382766,6120.22,5188.073654424732,23.907109375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/xsum/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-12B-it_public_dataset_xsum_templated.json
google/gemma-4-12B-it,xsum,templated,sglang_radix_attention,256,105097,29801.0,57.15420838322416,68.68893624778138,17.495949526056535,7513.939,6234.121258539781,29.35132421875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/xsum/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-12B-it_public_dataset_xsum_templated.json
google/gemma-4-12B-it,xsum,templated,sglang_radix_attention_shadowkv_plus,256,105097,29801.0,56.833069136416725,68.23031599560636,17.594981044192306,7472.172,6071.040681331642,29.188171875,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/xsum/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-12B-it_public_dataset_xsum_templated.json
google/gemma-4-12B-it,xsum,templated,vllm_apc,256,101769,21440.0,35.300796425815406,44.221485248272074,28.32675096452488,5297.355,4502.376994262811,20.69279296875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_12b/xsum/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-12B-it_public_dataset_xsum_templated.json
google/gemma-4-12B-it,xsum,templated,vllm_apc_shadowkv_plus,256,101769,21440.0,39.18471067174778,48.97661474933557,25.51919407930877,5464.146,4529.175628380268,21.3443203125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_12b/xsum/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-12B-it_public_dataset_xsum_templated.json
google/gemma-4-26B-A4B-it,ag_news,rag,lmcache,256,43476,0.0,34.23999644945752,36.73712524869188,29.20388677603172,3849.395,3009.4689593785515,15.03669921875,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/rag/lmcache/benchmark_lmcache_google_gemma-4-26B-A4B-it_public_dataset_ag_news_rag.json
google/gemma-4-26B-A4B-it,ag_news,rag,lmcache_shadowkv_plus,256,43476,0.0,31.108856820367237,33.79589500036673,32.14406373490362,3683.992,3180.189630517431,14.39059375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/rag/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-26B-A4B-it_public_dataset_ag_news_rag.json
google/gemma-4-26B-A4B-it,ag_news,rag,sglang_radix_attention,256,46804,30393.0,39.7905940938017,43.25163475004956,25.130778756559387,3506.935,2626.3464039273736,13.69896484375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/rag/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-26B-A4B-it_public_dataset_ag_news_rag.json
google/gemma-4-26B-A4B-it,ag_news,rag,sglang_radix_attention_shadowkv_plus,256,46804,30393.0,40.491899613641635,43.75413299567299,24.69554800028174,3513.881,2595.656187086007,13.72609765625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/rag/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-26B-A4B-it_public_dataset_ag_news_rag.json
google/gemma-4-26B-A4B-it,ag_news,rag,vllm_apc,256,43476,25312.0,27.127790644328797,30.63594125342206,36.86073894339936,2752.352,2118.8689149472143,10.751375,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/rag/vllm_apc/benchmark_vllm_apc_google_gemma-4-26B-A4B-it_public_dataset_ag_news_rag.json
google/gemma-4-26B-A4B-it,ag_news,rag,vllm_apc_shadowkv_plus,256,43476,25312.0,27.28411103913686,30.89423425080895,36.649804854527844,2763.412,2126.1463334476143,10.794578125,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/rag/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-26B-A4B-it_public_dataset_ag_news_rag.json
google/gemma-4-26B-A4B-it,ag_news,templated,lmcache,256,40916,0.0,33.41195378501993,35.00777975023084,29.92803718353505,3793.837,2993.674409234217,14.81967578125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/templated/lmcache/benchmark_lmcache_google_gemma-4-26B-A4B-it_public_dataset_ag_news_templated.json
google/gemma-4-26B-A4B-it,ag_news,templated,lmcache_shadowkv_plus,256,40916,0.0,30.520649379013776,32.53782450337894,32.763826767092624,3629.7,2962.9127890766354,14.178515625,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/templated/lmcache_shadowkv_plus/benchmark_lmcache_shadowkv_plus_google_gemma-4-26B-A4B-it_public_dataset_ag_news_templated.json
google/gemma-4-26B-A4B-it,ag_news,templated,sglang_radix_attention,256,44244,27843.0,39.823495577365975,43.0870429991046,25.110015188781034,3491.305,2597.624552680915,13.63791015625,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/templated/sglang_radix_attention/benchmark_sglang_radix_attention_google_gemma-4-26B-A4B-it_public_dataset_ag_news_templated.json
google/gemma-4-26B-A4B-it,ag_news,templated,sglang_radix_attention_shadowkv_plus,256,44244,27843.0,41.017302749253304,44.32459150484647,24.379265458828527,3525.19,2642.599067336134,13.7702734375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/templated/sglang_radix_attention_shadowkv_plus/benchmark_sglang_radix_attention_shadowkv_plus_google_gemma-4-26B-A4B-it_public_dataset_ag_news_templated.json
google/gemma-4-26B-A4B-it,ag_news,templated,vllm_apc,256,40916,25184.0,26.121821198728412,29.18426574615296,38.28011501527894,2619.077,2000.435366156597,10.23076953125,nvml,,0,True,False,0,0,0,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/templated/vllm_apc/benchmark_vllm_apc_google_gemma-4-26B-A4B-it_public_dataset_ag_news_templated.json
google/gemma-4-26B-A4B-it,ag_news,templated,vllm_apc_shadowkv_plus,256,40916,25184.0,26.65029376566963,31.030054999064305,37.52155964080364,2627.863,2072.1832972413913,10.26508984375,nvml,,0,True,True,256,255,1,0,write_through_admission,results_full/gemma4_26b_a4b/ag_news/templated/vllm_apc_shadowkv_plus/benchmark_vllm_apc_shadowkv_plus_google_gemma-4-26B-A4B-it_public_dataset_ag_news_templated.json
